Date,Time,10cm_1,15cm_1,20cm_1,30cm_1,40cm_1,50cm_1,60cm_1,70cm_1,10cm_2,15cm_2,20cm_2,30cm_2,40cm_2,50cm_2,60cm_2,70cm_2
2021/7/16,17,21,19.5,18.5,16.5,15.5,15,14.5,14.5,20.5,20,18.5,16.5,15.5,15,14.5,14.5
2021/7/16,17.5,21.5,19.5,18.5,16.5,15.5,15,14.5,14.5,21,20,18.5,16.5,16,15,14.5,14.5
2021/7/16,18,21.5,20,18.5,17,15.5,15,14.5,14.5,21,20.5,19,17,16,15,14.5,14.5
2021/7/16,18.5,20.5,19.5,18.5,17,16,15,14.5,14.5,20.5,20,19,17,16,15,14.5,14.5
2021/7/16,19,20,19.5,18.5,17,16,15,14.5,14.5,19.5,19.5,19,17,16,15,14.5,14.5
2021/7/16,19.5,19.5,19,18.5,17,16,15,14.5,14.5,19,19.5,18.5,17,16,15,14.5,14.5
2021/7/16,20,19,18.5,18.5,17,16,15.5,14.5,14.5,18.5,19,18.5,17,16,15,14.5,14.5
2021/7/16,20.5,18.5,18.5,18,17,16,15.5,14.5,14.5,18,18.5,18,17,16.5,15,14.5,14.5
2021/7/16,21,18,18,18,17,16,15.5,14.5,14.5,17.5,18,18,17,16.5,15,14.5,14.5
2021/7/16,21.5,17.5,17.5,17.5,17,16,15.5,14.5,14.5,16.5,17.5,18,17,16.5,15.5,14.5,14.5
2021/7/16,22,17,17,17.5,17,16,15.5,14.5,14.5,16,17.5,17.5,17,16.5,15.5,14.5,14.5
2021/7/16,22.5,16.5,16.5,17,17,16,15.5,14.5,14.5,16,17,17.5,17,16.5,15.5,14.5,14.5
2021/7/16,23,16,16.5,17,17,16,15.5,14.5,14.5,15.5,16.5,17,17,16.5,15.5,14.5,14.5
2021/7/16,23.5,16,16,17,17,16,15.5,14.5,14.5,15.5,16.5,17,16.5,16.5,15.5,14.5,14.5
2021/7/17,0,15.5,16,16.5,16.5,16,15.5,14.5,14.5,15,16,16.5,16.5,16.5,15.5,14.5,14.5
2021/7/17,0.5,15.5,15.5,16.5,16.5,16,15.5,14.5,14.5,15,16,16.5,16.5,16.5,15.5,14.5,14.5
2021/7/17,1,15,15.5,16,16.5,16,15.5,15,14.5,14.5,15.5,16.5,16.5,16.5,15.5,14.5,15
2021/7/17,1.5,15,15.5,16,16.5,16,15.5,15,14.5,14.5,15.5,16,16.5,16.5,15.5,15,15
2021/7/17,2,14.5,15,16,16,16,15.5,15,14.5,14,15.5,16,16,16.5,15.5,15,15
2021/7/17,2.5,14.5,15,15.5,16,16,15.5,15,14.5,14,15,15.5,16,16,15.5,15,15
2021/7/17,3,14,14.5,15.5,16,16,15.5,15,14.5,13.5,15,15.5,16,16,15.5,15,15
2021/7/17,3.5,13.5,14.5,15.5,16,16,15.5,15,14.5,13,14.5,15.5,16,16,15.5,15,15
2021/7/17,4,13.5,14,15,16,16,15.5,15,14.5,13,14.5,15,16,16,15.5,15,15
2021/7/17,4.5,13,14,15,15.5,16,15.5,15,14.5,12.5,14,15,15.5,16,15.5,15,15
2021/7/17,5,13,13.5,15,15.5,15.5,15.5,15,14.5,12.5,13.5,15,15.5,16,15.5,15,15
2021/7/17,5.5,12.5,13.5,14.5,15.5,15.5,15.5,15,14.5,12,13.5,14.5,15.5,16,15.5,15,15
2021/7/17,6,12.5,13,14.5,15.5,15.5,15.5,14.5,14.5,12,13.5,14.5,15.5,16,15.5,15,15
2021/7/17,6.5,12,13,14.5,15,15.5,15.5,14.5,14.5,11.5,13,14,15,16,15,15,15
2021/7/17,7,12,13,14,15,15.5,15.5,14.5,14.5,11.5,13,14,15,15.5,15,15,15
2021/7/17,7.5,12,12.5,14,15,15.5,15.5,14.5,14.5,11.5,13,14,15,15.5,15,15,15
2021/7/17,8,12,12.5,14,15,15.5,15.5,14.5,14.5,11.5,12.5,14,15,15.5,15,14.5,15
2021/7/17,8.5,12.5,12.5,13.5,14.5,15.5,15.5,14.5,14.5,11.5,12.5,13.5,15,15.5,15,14.5,15
2021/7/17,9,13.5,13,13.5,14.5,15,15,14.5,14.5,12.5,13,13.5,14.5,15.5,15,14.5,15
2021/7/17,9.5,14.5,13.5,13.5,14.5,15,15,14.5,14.5,13.5,13.5,13.5,14.5,15.5,15,14.5,15
2021/7/17,10,15.5,14.5,14,14.5,15,15,14.5,14.5,15,14,14,14.5,15.5,15,14.5,15
2021/7/17,10.5,16.5,15,14.5,14.5,15,15,14.5,14.5,15.5,15,14,14.5,15.5,15,14.5,15
2021/7/17,11,18,16,14.5,14.5,15,15,14.5,14.5,17,15.5,14.5,14.5,15,15,14.5,15
2021/7/17,11.5,19,16.5,15,14.5,15,15,14.5,14.5,18,16.5,15,14.5,15,15,14.5,15
2021/7/17,12,20,17.5,15.5,14.5,15,15,14.5,14.5,19,17.5,15.5,14.5,15,15,14.5,15
2021/7/17,12.5,21,18.5,16,15,15,15,14.5,14.5,20.5,18.5,16,15,15,15,14.5,15
2021/7/17,13,22,19,16.5,15,15,15,14.5,14.5,21.5,19,16.5,15,15,15,14.5,15
2021/7/17,13.5,23,20,17,15.5,15,15,14.5,14.5,22.5,20,17.5,15.5,15,15,14.5,14.5
2021/7/17,14,23.5,20.5,17.5,15.5,15,15,14.5,14.5,22.5,20.5,18,15.5,15.5,15,14.5,14.5
2021/7/17,14.5,24,21,18,16,15,15,14.5,14.5,23,21,18.5,16,15.5,15,14.5,14.5
2021/7/17,15,24.5,21.5,18.5,16,15,15,14.5,14.5,24,22,19,16,15.5,15,14.5,14.5
2021/7/17,15.5,24.5,22,19,16.5,15.5,15,14.5,14.5,24,22,19.5,16.5,15.5,15,14.5,14.5
2021/7/17,16,24,22,19.5,16.5,15.5,15,14.5,14.5,23,22,19.5,16.5,15.5,15,14.5,14.5
2021/7/17,16.5,23.5,21.5,19.5,17,15.5,15,14.5,14.5,23,22,20,17,16,15,14.5,14.5
2021/7/17,17,23.5,21.5,20,17,16,15,14.5,14.5,23.5,22,20,17,16,15,14.5,14.5
2021/7/17,17.5,24,22,20,17.5,16,15,14.5,14.5,23.5,22.5,20,17.5,16,15,14.5,14.5
2021/7/17,18,23.5,22,20,17.5,16,15,14.5,14.5,23,22.5,20,17.5,16,15,14.5,14.5
2021/7/17,18.5,23.5,22,20,18,16,15.5,14.5,14.5,23,22,20.5,17.5,16.5,15,14.5,14.5
2021/7/17,19,23,21.5,20,18,16.5,15.5,14.5,14.5,22.5,22,20.5,18,16.5,15,14.5,14.5
2021/7/17,19.5,23,21.5,20.5,18,16.5,15.5,14.5,14.5,22,22,20.5,18,16.5,15.5,14.5,14.5
2021/7/17,20,22.5,21,20,18,16.5,15.5,14.5,14.5,21.5,21.5,20.5,18,16.5,15.5,14.5,14.5
2021/7/17,20.5,22,21,20,18.5,16.5,15.5,14.5,14.5,21,21,20,18,16.5,15.5,14.5,14.5
2021/7/17,21,21,20.5,20,18.5,16.5,15.5,14.5,14.5,20,20.5,20,18,17,15.5,14.5,14.5
2021/7/17,21.5,20.5,20,20,18.5,17,15.5,15,14.5,19.5,20,20,18,17,15.5,14.5,14.5
2021/7/17,22,19.5,19.5,19.5,18.5,17,16,15,14.5,19,19.5,19.5,18,17,15.5,15,14.5
2021/7/17,22.5,19,19,19.5,18.5,17,16,15,14.5,18,19,19,18,17,15.5,15,14.5
2021/7/17,23,18.5,18.5,19,18,17,16,15,14.5,17.5,19,19,18,17,15.5,15,15
2021/7/17,23.5,18,18.5,19,18,17,16,15,14.5,17.5,18.5,18.5,18,17,15.5,15,15
2021/7/18,0,17.5,18,18.5,18,17,16,15,14.5,17,18,18.5,18,17,16,15,15
2021/7/18,0.5,17,17.5,18,18,17,16,15,14.5,16.5,17.5,18,18,17,16,15,15
2021/7/18,1,16.5,17,18,18,17,16,15,14.5,16,17.5,18,17.5,17,16,15,15
2021/7/18,1.5,16.5,17,17.5,17.5,17,16,15,14.5,16,17,17.5,17.5,17,16,15,15
2021/7/18,2,16,16.5,17.5,17.5,17,16,15,14.5,15.5,16.5,17.5,17.5,17,16,15,15
2021/7/18,2.5,15.5,16.5,17,17.5,17,16,15,14.5,15,16.5,17,17.5,17,16,15,15
2021/7/18,3,15.5,16,17,17,17,16,15,14.5,15,16,17,17,17,16,15,15
2021/7/18,3.5,15,15.5,16.5,17,17,16,15,14.5,14.5,16,16.5,17,17,16,15,15
2021/7/18,4,14.5,15.5,16.5,17,16.5,16,15,15,14.5,15.5,16.5,17,17,16,15,15
2021/7/18,4.5,14.5,15,16.5,17,16.5,16,15,15,14,15.5,16.5,16.5,17,16,15,15
2021/7/18,5,14,15,16,16.5,16.5,16,15,15,13.5,15,16,16.5,16.5,16,15,15
2021/7/18,5.5,14,15,16,16.5,16.5,16,15,15,13.5,15,16,16.5,16.5,16,15,15
2021/7/18,6,13.5,14.5,15.5,16.5,16.5,16,15,15,13,14.5,15.5,16.5,16.5,16,15,15
2021/7/18,6.5,13.5,14.5,15.5,16.5,16.5,16,15,15,13,14.5,15.5,16.5,16.5,16,15,15
2021/7/18,7,13.5,14,15.5,16,16.5,16,15,15,13,14.5,15.5,16,16.5,16,15,15
2021/7/18,7.5,13.5,14,15,16,16.5,16,15,15,13,14,15,16,16.5,15.5,15,15
2021/7/18,8,13.5,14,15,16,16,16,15,15,13,14,15,16,16.5,15.5,15,15
2021/7/18,8.5,13.5,14,15,16,16,16,15,15,13,14,15,15.5,16.5,15.5,15,15
2021/7/18,9,14,14,15,15.5,16,16,15,15,13.5,14,15,15.5,16,15.5,15,15
2021/7/18,9.5,15,14.5,15,15.5,16,16,15,15,14,14.5,15,15.5,16,15.5,15,15
2021/7/18,10,16,15,15,15.5,16,16,15,15,15,15,15,15.5,16,15.5,15,15
2021/7/18,10.5,17.5,16,15,15.5,16,15.5,15,15,16,15.5,15,15.5,16,15.5,15,15
2021/7/18,11,18.5,16.5,15.5,15.5,16,15.5,15,15,17.5,16.5,15.5,15.5,16,15.5,15,15
2021/7/18,11.5,19.5,17.5,16,15.5,15.5,15.5,15,15,18.5,17,16,15.5,16,15.5,15,15
2021/7/18,12,20.5,18.5,16.5,15.5,15.5,15.5,15,15,19.5,18,16.5,15.5,16,15.5,15,15
2021/7/18,12.5,21,19,17,15.5,15.5,15.5,15,15,20,19,17,15.5,16,15.5,15,15
2021/7/18,13,21.5,19.5,17.5,16,15.5,15.5,15,15,20.5,19.5,17.5,16,16,15.5,15,15
2021/7/18,13.5,22,19.5,17.5,16,15.5,15.5,15,15,21,19.5,17.5,16,16,15.5,15,15
2021/7/18,14,22.5,20,18,16.5,16,15.5,15,15,21.5,20,18,16,16,15.5,15,15
2021/7/18,14.5,23.5,20.5,18.5,16.5,16,15.5,15,15,22.5,21,18.5,16.5,16,15.5,15,15
2021/7/18,15,24,21,19,16.5,16,15.5,15,15,23,21.5,19,16.5,16,15.5,15,15
2021/7/18,15.5,24.5,21.5,19,17,16,15.5,15,15,23.5,22,19.5,17,16,15.5,15,15
2021/7/18,16,25,22,19.5,17,16,15.5,15,15,24.5,22.5,19.5,17,16,15.5,15,15
2021/7/18,16.5,25.5,22.5,20,17.5,16,15.5,15,15,24.5,23,20,17.5,16.5,15.5,15,15
2021/7/18,17,26,23,20.5,17.5,16.5,15.5,15,15,25,23.5,20.5,17.5,16.5,15.5,15,15
2021/7/18,17.5,25.5,23,20.5,18,16.5,15.5,15,15,25,23.5,21,18,16.5,15.5,15,15
2021/7/18,18,25,23,21,18,16.5,15.5,15,15,24.5,23.5,21,18,16.5,15.5,15,15
2021/7/18,18.5,24.5,23,21,18.5,16.5,16,15,15,24,23.5,21,18.5,17,15.5,15,15
2021/7/18,19,24,22.5,21,18.5,17,16,15,15,23.5,23,21,18.5,17,15.5,15,15
2021/7/18,19.5,23.5,22.5,21,18.5,17,16,15,15,22.5,22.5,21,18.5,17,15.5,15,15
2021/7/18,20,23,22,21,19,17,16,15,15,22,22,21,18.5,17,16,15,15
2021/7/18,20.5,22.5,21.5,21,19,17,16,15,15,21.5,22,21,19,17,16,15,15
2021/7/18,21,21.5,21,20.5,19,17.5,16,15,15,20.5,21.5,20.5,19,17.5,16,15,15
2021/7/18,21.5,21,20.5,20.5,19,17.5,16,15,15,20,21,20.5,19,17.5,16,15,15
2021/7/18,22,20,20,20,19,17.5,16,15,15,19.5,20,20,19,17.5,16,15,15
2021/7/18,22.5,19.5,19.5,20,19,17.5,16.5,15,15,19,20,20,18.5,17.5,16,15,15
2021/7/18,23,19,19,19.5,19,17.5,16.5,15.5,15,18,19.5,19.5,18.5,17.5,16,15,15
2021/7/18,23.5,18.5,19,19.5,18.5,17.5,16.5,15.5,15,18,19,19,18.5,17.5,16,15,15
2021/7/19,0,18,18.5,19,18.5,17.5,16.5,15.5,15,17.5,18.5,19,18.5,17.5,16,15.5,15
2021/7/19,0.5,17.5,18,18.5,18.5,17.5,16.5,15.5,15,17,18,18.5,18.5,17.5,16.5,15.5,15
2021/7/19,1,17,17.5,18.5,18.5,17.5,16.5,15.5,15,16.5,17.5,18.5,18,17.5,16.5,15.5,15
2021/7/19,1.5,16.5,17,18,18,17.5,16.5,15.5,15,16,17.5,18,18,17.5,16.5,15.5,15
2021/7/19,2,16,17,18,18,17.5,16.5,15.5,15,15.5,17,18,18,17.5,16.5,15.5,15
2021/7/19,2.5,15.5,16.5,17.5,18,17.5,16.5,15.5,15,15,16.5,17.5,17.5,17.5,16.5,15.5,15.5
2021/7/19,3,15.5,16,17.5,17.5,17.5,16.5,15.5,15,15,16.5,17,17.5,17.5,16.5,15.5,15.5
2021/7/19,3.5,15,16,17,17.5,17.5,16.5,15.5,15,14.5,16,17,17.5,17.5,16.5,15.5,15.5
2021/7/19,4,14.5,15.5,17,17.5,17,16.5,15.5,15,14,15.5,16.5,17.5,17.5,16.5,15.5,15.5
2021/7/19,4.5,14.5,15.5,16.5,17,17,16.5,15.5,15,14,15.5,16.5,17,17,16.5,15.5,15.5
2021/7/19,5,14,15,16.5,17,17,16.5,15.5,15,13.5,15,16.5,17,17,16.5,15.5,15.5
2021/7/19,5.5,14,15,16,17,17,16.5,15.5,15,13.5,15,16,17,17,16,15.5,15.5
2021/7/19,6,13.5,14.5,16,17,17,16.5,15.5,15,13.5,14.5,16,16.5,17,16,15.5,15.5
2021/7/19,6.5,13.5,14.5,16,16.5,17,16.5,15.5,15,13,14.5,15.5,16.5,17,16,15.5,15.5
2021/7/19,7,13.5,14.5,15.5,16.5,16.5,16.5,15.5,15,13,14.5,15.5,16.5,17,16,15.5,15.5
2021/7/19,7.5,13,14,15.5,16.5,16.5,16.5,15.5,15,12.5,14,15.5,16.5,17,16,15.5,15.5
2021/7/19,8,13,14,15.5,16,16.5,16.5,15.5,15,12.5,14,15,16,16.5,16,15.5,15.5
2021/7/19,8.5,13.5,14,15,16,16.5,16,15.5,15,12.5,14,15,16,16.5,16,15.5,15.5
2021/7/19,9,14,14,15,16,16.5,16,15.5,15,13,14,15,16,16.5,16,15.5,15.5
2021/7/19,9.5,15,14.5,15,16,16.5,16,15.5,15,14,14.5,15,16,16.5,16,15.5,15.5
2021/7/19,10,16,15,15,16,16,16,15.5,15,15,15,15,15.5,16.5,16,15.5,15.5
2021/7/19,10.5,17,15.5,15.5,16,16,16,15.5,15,16,15.5,15,15.5,16.5,16,15.5,15.5
2021/7/19,11,18,16.5,15.5,15.5,16,16,15.5,15,17,16,15.5,15.5,16.5,16,15.5,15.5
2021/7/19,11.5,19.5,17.5,16,16,16,16,15.5,15,18,17,16,15.5,16,16,15.5,15.5
2021/7/19,12,20.5,18,16.5,16,16,16,15.5,15,19.5,18,16.5,16,16,15.5,15.5,15.5
2021/7/19,12.5,21.5,19,17,16,16,16,15.5,15,20.5,18.5,17,16,16,15.5,15.5,15.5
2021/7/19,13,22.5,19.5,17.5,16,16,16,15.5,15,21,19.5,17.5,16,16,15.5,15.5,15.5
2021/7/19,13.5,23,20.5,18,16.5,16,16,15,15,22,20.5,18,16,16,15.5,15.5,15.5
2021/7/19,14,24,21,18.5,16.5,16,16,15,15,23,21,18.5,16.5,16,15.5,15.5,15.5
2021/7/19,14.5,24.5,21.5,19,16.5,16,16,15,15,23.5,21.5,19,16.5,16.5,15.5,15,15.5
2021/7/19,15,25,22,19.5,17,16,16,15,15,24,22.5,19.5,17,16.5,15.5,15,15.5
2021/7/19,15.5,25,22.5,19.5,17,16,16,15,15,24.5,22.5,20,17,16.5,15.5,15,15.5
2021/7/19,16,25.5,22.5,20,17.5,16.5,16,15,15,25,23,20.5,17.5,16.5,15.5,15,15.5
2021/7/19,16.5,26,23,20.5,17.5,16.5,16,15,15,25,23.5,20.5,17.5,16.5,15.5,15,15.5
2021/7/19,17,26,23,20.5,18,16.5,16,15,15,25,23.5,21,18,16.5,16,15,15.5
2021/7/19,17.5,26,23.5,21,18,16.5,16,15,15,25,24,21,18,17,16,15,15.5
2021/7/19,18,25.5,23.5,21,18.5,17,16,15,15,25,24,21.5,18.5,17,16,15,15.5
2021/7/19,18.5,25,23.5,21.5,18.5,17,16,15,15,24.5,23.5,21.5,18.5,17,16,15,15.5
2021/7/19,19,24.5,23,21.5,19,17,16,15.5,15,24,23.5,21.5,19,17,16,15.5,15.5
2021/7/19,19.5,24.5,23,21.5,19,17,16,15.5,15,23.5,23,21.5,19,17.5,16,15.5,15.5
2021/7/19,20,24,22.5,21.5,19,17.5,16.5,15.5,15,23,23,21.5,19,17.5,16,15.5,15.5
2021/7/19,20.5,23.5,22.5,21.5,19,17.5,16.5,15.5,15,22.5,22.5,21.5,19,17.5,16,15.5,15.5
2021/7/19,21,22.5,22,21,19.5,17.5,16.5,15.5,15,22,22,21,19,17.5,16,15.5,15.5
2021/7/19,21.5,22,21.5,21,19.5,17.5,16.5,15.5,15,21,21.5,21,19,18,16.5,15.5,15.5
2021/7/19,22,21,21,21,19.5,17.5,16.5,15.5,15,20.5,21,21,19,18,16.5,15.5,15.5
2021/7/19,22.5,20.5,20.5,20.5,19.5,18,16.5,15.5,15,20,21,20.5,19,18,16.5,15.5,15.5
2021/7/19,23,20,20,20.5,19,18,16.5,15.5,15,19.5,20.5,20.5,19,18,16.5,15.5,15.5
2021/7/19,23.5,19.5,20,20,19,18,16.5,15.5,15,19,20,20,19,18,16.5,15.5,15.5
2021/7/20,0,19,19.5,19.5,19,18,16.5,15.5,15,18.5,19.5,19.5,19,18,16.5,15.5,15.5
2021/7/20,0.5,18.5,19,19.5,19,18,17,15.5,15,18,19.5,19.5,19,18,16.5,15.5,15.5
2021/7/20,1,18.5,18.5,19,19,18,17,15.5,15,18,19,19,19,18,16.5,15.5,15.5
2021/7/20,1.5,18,18.5,19,18.5,18,17,15.5,15,17.5,18.5,19,18.5,18,16.5,15.5,15.5
2021/7/20,2,17.5,18,19,18.5,18,17,15.5,15,17.5,18.5,18.5,18.5,18,16.5,15.5,15.5
2021/7/20,2.5,17.5,18,18.5,18.5,18,17,16,15.5,17,18,18.5,18.5,18,16.5,15.5,15.5
2021/7/20,3,17,17.5,18.5,18.5,17.5,17,16,15.5,16.5,18,18.5,18.5,18,16.5,16,15.5
2021/7/20,3.5,16.5,17.5,18,18,17.5,17,16,15.5,16.5,17.5,18,18,18,16.5,16,15.5
2021/7/20,4,16.5,17,18,18,17.5,17,16,15.5,16,17,18,18,18,16.5,16,15.5
2021/7/20,4.5,16,16.5,17.5,18,17.5,17,16,15.5,15.5,17,17.5,18,17.5,16.5,16,15.5
2021/7/20,5,15.5,16.5,17.5,18,17.5,17,16,15.5,15.5,16.5,17.5,18,17.5,16.5,16,15.5
2021/7/20,5.5,15.5,16,17.5,17.5,17.5,17,16,15.5,15,16.5,17.5,17.5,17.5,16.5,16,15.5
2021/7/20,6,15.5,16,17,17.5,17.5,17,16,15.5,15,16,17,17.5,17.5,16.5,16,15.5
2021/7/20,6.5,15,16,17,17.5,17.5,17,16,15.5,15,16,17,17.5,17.5,16.5,16,15.5
2021/7/20,7,15,15.5,16.5,17.5,17.5,16.5,16,15.5,14.5,16,16.5,17.5,17.5,16.5,16,15.5
2021/7/20,7.5,14.5,15.5,16.5,17,17,16.5,16,15.5,14.5,15.5,16.5,17,17.5,16.5,16,15.5
2021/7/20,8,14.5,15.5,16.5,17,17,16.5,16,15.5,14,15.5,16.5,17,17.5,16.5,16,15.5
2021/7/20,8.5,14.5,15,16.5,17,17,16.5,16,15.5,14,15.5,16,17,17,16.5,16,15.5
2021/7/20,9,15,15.5,16,17,17,16.5,16,15.5,14.5,15.5,16,17,17,16.5,16,15.5
2021/7/20,9.5,16,15.5,16,17,17,16.5,16,15.5,15,15.5,16,16.5,17,16.5,16,15.5
2021/7/20,10,17,16,16,16.5,17,16.5,16,15.5,16,16,16,16.5,17,16.5,16,15.5
2021/7/20,10.5,17.5,16.5,16.5,16.5,17,16.5,15.5,15.5,16.5,16.5,16.5,16.5,17,16.5,16,15.5
2021/7/20,11,18.5,17,16.5,16.5,16.5,16.5,15.5,15.5,17.5,17,16.5,16.5,17,16.5,16,15.5
2021/7/20,11.5,20,18,17,16.5,16.5,16.5,15.5,15.5,19,18,17,16.5,17,16.5,16,15.5
2021/7/20,12,21,18.5,17,16.5,16.5,16.5,15.5,15.5,20,18.5,17,16.5,17,16.5,16,15.5
2021/7/20,12.5,21.5,19.5,17.5,16.5,16.5,16.5,15.5,15.5,20.5,19,17.5,16.5,17,16,15.5,15.5
2021/7/20,13,22.5,20,18,17,16.5,16.5,15.5,15.5,21,20,18,17,17,16,15.5,15.5
2021/7/20,13.5,23,20.5,18.5,17,16.5,16.5,15.5,15.5,22,20.5,18.5,17,17,16,15.5,15.5
2021/7/20,14,23.5,21,19,17,16.5,16.5,15.5,15.5,22.5,21,19,17,17,16,15.5,15.5
2021/7/20,14.5,24,21.5,19,17.5,16.5,16.5,15.5,15.5,23,21.5,19.5,17.5,17,16,15.5,15.5
2021/7/20,15,25,22,19.5,17.5,16.5,16.5,15.5,15.5,24,22,19.5,17.5,17,16,15.5,15.5
2021/7/20,15.5,25.5,22.5,20,17.5,17,16.5,15.5,15.5,24.5,22.5,20,17.5,17,16,15.5,15.5
2021/7/20,16,25.5,23,20.5,18,17,16.5,15.5,15.5,24.5,23,20.5,18,17,16,15.5,15.5
2021/7/20,16.5,25.5,23,20.5,18,17,16.5,15.5,15.5,24.5,23,21,18,17,16,15.5,15.5
2021/7/20,17,25,23,21,18.5,17,16.5,15.5,15.5,24,23,21,18.5,17,16,15.5,15.5
2021/7/20,17.5,24.5,23,21,18.5,17,16.5,15.5,15.5,24,23,21,18.5,17.5,16.5,15.5,15.5
2021/7/20,18,24.5,22.5,21,19,17.5,16.5,15.5,15.5,23.5,23,21,19,17.5,16.5,15.5,15.5
2021/7/20,18.5,24,22.5,21,19,17.5,16.5,15.5,15.5,23.5,23,21,19,17.5,16.5,15.5,15.5
2021/7/20,19,24,22.5,21,19,17.5,16.5,15.5,15.5,23.5,23,21.5,19,17.5,16.5,15.5,15.5
2021/7/20,19.5,23.5,22.5,21,19,17.5,16.5,15.5,15.5,23,22.5,21,19,17.5,16.5,15.5,15.5
2021/7/20,20,23,22,21,19,17.5,16.5,15.5,15.5,22.5,22.5,21,19,18,16.5,15.5,15.5
2021/7/20,20.5,22.5,22,21,19.5,18,16.5,15.5,15.5,22,22,21,19,18,16.5,16,15.5
2021/7/20,21,22,21.5,21,19.5,18,17,16,15.5,21.5,21.5,21,19.5,18,16.5,16,15.5
2021/7/20,21.5,21.5,21,21,19.5,18,17,16,15.5,20.5,21.5,21,19.5,18,16.5,16,15.5
2021/7/20,22,21,20.5,20.5,19.5,18,17,16,15.5,20,21,20.5,19.5,18,16.5,16,15.5
2021/7/20,22.5,20.5,20.5,20.5,19.5,18,17,16,15.5,19.5,20.5,20.5,19,18,17,16,15.5
2021/7/20,23,20,20,20,19,18,17,16,15.5,19.5,20,20,19,18,17,16,15.5
2021/7/20,23.5,19.5,19.5,20,19,18,17,16,15.5,19,20,20,19,18,17,16,15.5
2021/7/21,0,19,19,19.5,19,18,17,16,15.5,18.5,19.5,19.5,19,18,17,16,16
2021/7/21,0.5,18.5,19,19.5,19,18,17,16,15.5,18,19,19.5,19,18,17,16,16
2021/7/21,1,18.5,18.5,19,19,18,17,16,15.5,18,19,19,19,18,17,16,16
2021/7/21,1.5,18,18.5,19,18.5,18,17,16,15.5,17.5,18.5,19,18.5,18,17,16,16
2021/7/21,2,18,18,18.5,18.5,18,17,16,15.5,17.5,18.5,19,18.5,18,17,16,16
2021/7/21,2.5,17.5,18,18.5,18.5,18,17,16,15.5,17,18,18.5,18.5,18,17,16,16
2021/7/21,3,17.5,17.5,18.5,18.5,18,17,16,15.5,17,18,18.5,18.5,18,17,16,16
2021/7/21,3.5,17,17.5,18,18.5,18,17,16,15.5,16.5,17.5,18,18.5,18,17,16,16
2021/7/21,4,17,17.5,18,18,18,17,16,15.5,16.5,17.5,18,18,18,17,16,16
2021/7/21,4.5,16.5,17,18,18,17.5,17,16,15.5,16.5,17.5,18,18,18,17,16,16
2021/7/21,5,16.5,17,17.5,18,17.5,17,16,15.5,16,17,17.5,18,18,17,16,16
2021/7/21,5.5,16,16.5,17.5,18,17.5,17,16,15.5,16,17,17.5,18,18,17,16,16
2021/7/21,6,16,16.5,17.5,17.5,17.5,17,16,15.5,15.5,17,17.5,17.5,17.5,17,16,16
2021/7/21,6.5,15.5,16.5,17,17.5,17.5,17,16,15.5,15.5,16.5,17,17.5,17.5,17,16,16
2021/7/21,7,15.5,16,17,17.5,17.5,17,16,15.5,15.5,16.5,17,17.5,17.5,17,16,16
2021/7/21,7.5,15.5,16,17,17.5,17.5,17,16,15.5,15,16,17,17.5,17.5,17,16,16
2021/7/21,8,15,16,17,17.5,17.5,17,16,15.5,15,16,17,17.5,17.5,17,16,16
2021/7/21,8.5,15.5,16,16.5,17,17.5,17,16,15.5,15,16,16.5,17,17.5,16.5,16,16
2021/7/21,9,16,16,16.5,17,17,17,16,15.5,15.5,16,16.5,17,17.5,16.5,16,16
2021/7/21,9.5,16.5,16,16.5,17,17,17,16,15.5,16,16.5,16.5,17,17.5,16.5,16,16
2021/7/21,10,17.5,16.5,16.5,17,17,17,16,15.5,17,16.5,16.5,17,17.5,16.5,16,16
2021/7/21,10.5,18.5,17,17,17,17,16.5,16,15.5,17.5,17,17,17,17.5,16.5,16,16
2021/7/21,11,19,17.5,17,17,17,17,16,15.5,18.5,18,17,17,17,16.5,16,16
2021/7/21,11.5,20,18.5,17.5,17,17,16.5,16,15.5,19,18.5,17.5,17,17,16.5,16,16
2021/7/21,12,21,19,17.5,17,17,16.5,16,15.5,20,19,17.5,17,17,16.5,16,16
2021/7/21,12.5,22,19.5,18,17,17,16.5,16,15.5,21,19.5,18,17,17,16.5,16,16
2021/7/21,13,23,20.5,18.5,17,17,16.5,16,15.5,22,20.5,18.5,17,17,16.5,16,16
2021/7/21,13.5,23,21,19,17.5,17,16.5,16,15.5,22,21,19,17.5,17,16.5,16,16
2021/7/21,14,23,21,19,17.5,17,16.5,16,15.5,22,21,19.5,17.5,17,16.5,16,16
2021/7/21,14.5,23,21,19.5,17.5,17,16.5,16,15.5,22,21,19.5,17.5,17,16.5,16,16
2021/7/21,15,23,21,19.5,18,17,16.5,16,15.5,22.5,21.5,19.5,18,17.5,16.5,16,16
2021/7/21,15.5,23.5,21.5,19.5,18,17,16.5,16,15.5,23,21.5,20,18,17.5,16.5,16,16
2021/7/21,16,24,21.5,20,18,17,16.5,16,15.5,23,22,20,18,17.5,16.5,16,16
2021/7/21,16.5,24,22,20,18,17,16.5,16,15.5,23.5,22.5,20.5,18.5,17.5,16.5,16,16
2021/7/21,17,24,22,20.5,18.5,17.5,16.5,16,15.5,23.5,22.5,20.5,18.5,17.5,16.5,16,16
