Date,Time,10cm_1,15cm_1,20cm_1,30cm_1,40cm_1,50cm_1,60cm_1,70cm_1,10cm_2,15cm_2,20cm_2,30cm_2,40cm_2,50cm_2,60cm_2,70cm_2
2021/8/15,8.5,10.5,11,11,11.5,11.5,10.5,9.5,9,10.5,12,11.5,13,13.5,13,13,12
2021/8/15,9,10.5,11,11,11.5,11.5,11,9.5,9,10.5,12,11,13,13.5,13,13,12
2021/8/15,9.5,10.5,11,11,11,11,10.5,9.5,9,10.5,11.5,11,13,13.5,13,13,12
2021/8/15,10,10.5,11,11,11,11,10.5,9.5,9,11,11.5,11,13,13.5,13,13,12
2021/8/15,10.5,11,11,11,11,11,10.5,9.5,9,11.5,11.5,11.5,12.5,13,13,13,12
2021/8/15,11,12,11.5,11,11,11,10.5,9.5,9,13,12,11.5,12.5,13,12.5,13,12
2021/8/15,11.5,13,12,11,11,11,10.5,9.5,9,14.5,12,12.5,12.5,13,12.5,13,12
2021/8/15,12,14,12.5,11,11,11,10.5,9.5,9,15.5,12.5,13,12.5,13,12.5,13,12
2021/8/15,12.5,14.5,13.5,11.5,11,11,10.5,9.5,9,15.5,13,14,12.5,13,12.5,13,12
2021/8/15,13,14.5,13.5,12,11,11,10.5,9.5,9,16,13.5,14,13,13,12.5,13,12
2021/8/15,13.5,15.5,14,12,11,11,10.5,9.5,9,17.5,14,14.5,13,13,12.5,12.5,12
2021/8/15,14,17,15,12.5,11,11,10.5,9.5,9,19,14.5,15.5,13,13,12.5,12.5,12
2021/8/15,14.5,17.5,15.5,13,11,11,10.5,9.5,9,19.5,15,16.5,13.5,13,12.5,12.5,12
2021/8/15,15,18,16,13.5,11.5,11,10.5,9.5,9,20,15.5,16.5,13.5,13,12.5,12.5,12
2021/8/15,15.5,19,16.5,14,11.5,11,10.5,9.5,9,20.5,16,17.5,14,13,12.5,12.5,12
2021/8/15,16,19.5,17.5,14,11.5,11,10.5,9.5,9,20.5,16.5,18,14,13,12.5,12.5,12
2021/8/15,16.5,19.5,17.5,14.5,12,11,10.5,9.5,9,21,17,18,14.5,13.5,12.5,12.5,12
2021/8/15,17,20,18,15,12,11,10.5,9.5,9,21,17.5,18.5,15,13.5,12.5,12.5,12
2021/8/15,17.5,20.5,18.5,15.5,12.5,11.5,10.5,9.5,9,20.5,17.5,18.5,15,13.5,12.5,12.5,12
2021/8/15,18,21,18.5,15.5,12.5,11.5,10.5,9.5,9,20,17.5,18.5,15.5,13.5,12.5,12.5,12
2021/8/15,18.5,21,19,16,12.5,11.5,10.5,9.5,9,19.5,17.5,18.5,15.5,14,12.5,13,12
2021/8/15,19,21,19,16,13,11.5,10.5,9.5,9,19,17.5,18.5,15.5,14,13,13,12
2021/8/15,19.5,20.5,19,16.5,13,11.5,10.5,9.5,9,18,17.5,18,16,14,13,13,12
2021/8/15,20,20,19,16.5,13.5,12,10.5,9.5,9,17.5,17.5,17.5,16,14,13,13,12
2021/8/15,20.5,18.5,18.5,16.5,13.5,12,11,9.5,9,16.5,17,17,16,14.5,13,13,12
2021/8/15,21,18,18,16,13.5,12,11,10,9,16,17,16.5,16,14.5,13,13,12
2021/8/15,21.5,17,17,16,13.5,12,11,10,9,15.5,16.5,16.5,16,14.5,13,13,12
2021/8/15,22,16.5,16.5,15.5,13.5,12,11,10,9,15,16,16,16,14.5,13.5,13,12
2021/8/15,22.5,15.5,16,15.5,13.5,12.5,11,10,9,14.5,16,15.5,16,14.5,13.5,13,12
2021/8/15,23,15,15.5,15,13.5,12.5,11,10,9,14.5,15.5,15,15.5,14.5,13.5,13,12
2021/8/15,23.5,14.5,15,14.5,13.5,12.5,11,10,9,14,15,15,15.5,14.5,13.5,13,12
2021/8/16,0,14,15,14.5,13.5,12.5,11,10,9,13.5,15,14.5,15.5,14.5,13.5,13,12
2021/8/16,0.5,13.5,14.5,14,13.5,12.5,11,10,9,13,14.5,14,15,14.5,13.5,13.5,12
2021/8/16,1,13.5,14,14,13,12.5,11.5,10,9,13,14.5,14,15,14.5,13.5,13.5,12
2021/8/16,1.5,13,14,13.5,13,12.5,11.5,10,9,12.5,14,13.5,15,14.5,13.5,13.5,12
2021/8/16,2,12.5,13.5,13.5,13,12.5,11.5,10,9,12,14,13.5,15,14.5,13.5,13.5,12.5
2021/8/16,2.5,12,13,13,13,12.5,11.5,10,9,12,13.5,13,14.5,14.5,13.5,13.5,12.5
2021/8/16,3,12,13,13,13,12.5,11.5,10,9,11.5,13.5,12.5,14.5,14.5,13.5,13.5,12.5
2021/8/16,3.5,11.5,12.5,12.5,12.5,12,11.5,10,9,11.5,13,12.5,14.5,14.5,13.5,13.5,12.5
2021/8/16,4,11.5,12.5,12.5,12.5,12,11.5,10,9,11.5,13,12.5,14,14.5,13.5,13.5,12.5
2021/8/16,4.5,11.5,12,12.5,12.5,12,11.5,10,9,11,12.5,12,14,14,13.5,13.5,12.5
2021/8/16,5,11.5,12,12,12.5,12,11.5,10,9,11,12.5,12,14,14,13.5,13.5,12.5
2021/8/16,5.5,11,12,12,12,12,11.5,10,9.5,11,12.5,12,13.5,14,13.5,13.5,12.5
2021/8/16,6,11,11.5,12,12,12,11.5,10,9.5,10.5,12.5,11.5,13.5,14,13.5,13.5,12.5
2021/8/16,6.5,10.5,11.5,11.5,12,12,11.5,10,9.5,10.5,12,11.5,13.5,14,13.5,13.5,12.5
2021/8/16,7,10.5,11.5,11.5,12,12,11.5,10,9.5,10,12,11.5,13.5,14,13.5,13.5,12.5
2021/8/16,7.5,10,11,11.5,11.5,12,11.5,10,9.5,10,12,11,13,13.5,13,13.5,12.5
2021/8/16,8,10,11,11,11.5,11.5,11,10,9.5,10,11.5,11,13,13.5,13,13.5,12.5
2021/8/16,8.5,10,11,11,11.5,11.5,11,10,9.5,11,11.5,11,13,13.5,13,13.5,12.5
2021/8/16,9,10.5,11,11,11.5,11.5,11,10,9.5,12,11.5,11.5,13,13.5,13,13.5,12.5
2021/8/16,9.5,11.5,11.5,11,11.5,11.5,11,10,9.5,13.5,12,12,12.5,13.5,13,13,12.5
2021/8/16,10,12,12,11,11,11.5,11,10,9.5,14.5,12.5,12.5,12.5,13.5,13,13,12.5
2021/8/16,10.5,13,12.5,11,11,11.5,11,10,9.5,16.5,13,13.5,12.5,13,13,13,12.5
2021/8/16,11,14.5,13,11.5,11,11.5,11,10,9.5,18.5,13.5,14.5,13,13,13,13,12.5
2021/8/16,11.5,15.5,14,12,11,11.5,11,10,9.5,20.5,14.5,15.5,13,13,13,13,12.5
2021/8/16,12,17,15,12.5,11.5,11.5,11,10,9.5,22,15,17,13,13,13,13,12.5
2021/8/16,12.5,18.5,16,13,11.5,11.5,11,10,9.5,23.5,16,18,13.5,13,12.5,13,12.5
2021/8/16,13,19.5,17,13.5,11.5,11.5,11,10,9.5,24,17,19,14,13,12.5,13,12.5
2021/8/16,13.5,20.5,17.5,14,12,11.5,11,10,9.5,25,18,20,14.5,13.5,12.5,13,12.5
2021/8/16,14,21.5,18.5,15,12,11.5,11,10,9.5,25.5,18.5,20.5,15,13.5,12.5,13,12.5
2021/8/16,14.5,22.5,19.5,15.5,12.5,11.5,11,10,9.5,26,19.5,21.5,15.5,13.5,13,13,12.5
2021/8/16,15,23,20,16,12.5,11.5,11,10,9.5,26.5,20,22,16,14,13,13,12.5
2021/8/16,15.5,23.5,20.5,16.5,13,11.5,11,10,9.5,26,20.5,22.5,16,14,13,13,12.5
2021/8/16,16,23.5,21,17,13,12,11,10,9.5,25.5,21,22.5,16.5,14,13,13,12.5
2021/8/16,16.5,24,21,17.5,13.5,12,11,10,9.5,26,21,22.5,17,14.5,13,13,12.5
2021/8/16,17,24.5,21.5,17.5,13.5,12,11,10,9.5,26,21,23,17.5,14.5,13,13,12.5
2021/8/16,17.5,24.5,22,18,14,12,11,10,9.5,25.5,21.5,23,17.5,15,13.5,13,12.5
2021/8/16,18,24,22,18.5,14,12.5,11,10,9.5,24.5,21.5,23,18,15,13.5,13,12.5
2021/8/16,18.5,23,22,18.5,14.5,12.5,11.5,10,9.5,24,21.5,22.5,18,15.5,13.5,13.5,12.5
2021/8/16,19,22.5,21.5,18.5,14.5,12.5,11.5,10,9.5,23,21.5,22,18.5,15.5,13.5,13.5,12.5
2021/8/16,19.5,21.5,21,18.5,15,13,11.5,10,9.5,22.5,21,21.5,18.5,15.5,14,13.5,12.5
2021/8/16,20,21,20.5,18.5,15,13,11.5,10,9.5,21.5,20.5,21,18.5,16,14,13.5,12.5
2021/8/16,20.5,20,20,18,15,13,11.5,10.5,9.5,20.5,20.5,20.5,18.5,16,14,13.5,12.5
2021/8/16,21,19,19.5,18,15,13,11.5,10.5,9.5,19.5,20,20,18.5,16,14.5,14,12.5
2021/8/16,21.5,18.5,19,17.5,15,13.5,12,10.5,9.5,19,19.5,19.5,18.5,16.5,14.5,14,12.5
2021/8/16,22,18,18,17.5,15,13.5,12,10.5,9.5,18.5,19,19,18.5,16.5,14.5,14,12.5
2021/8/16,22.5,17,17.5,17,15,13.5,12,10.5,9.5,17.5,18.5,18.5,18,16.5,14.5,14,12.5
2021/8/16,23,16.5,17,16.5,15,13.5,12,10.5,9.5,17,18.5,18,18,16.5,14.5,14,12.5
2021/8/16,23.5,16,17,16.5,15,13.5,12,10.5,9.5,16.5,18,17.5,18,16.5,14.5,14,12.5
2021/8/17,0,15.5,16.5,16,15,13.5,12,10.5,9.5,16,17.5,17,17.5,16.5,15,14.5,13
2021/8/17,0.5,15,16,15.5,14.5,13.5,12,10.5,9.5,16,17,16.5,17.5,16.5,15,14.5,13
2021/8/17,1,15,15.5,15.5,14.5,13.5,12,10.5,9.5,15.5,17,16.5,17.5,16.5,15,14.5,13
2021/8/17,1.5,14.5,15.5,15,14.5,13.5,12,10.5,9.5,15,16.5,16,17,16.5,15,14.5,13
2021/8/17,2,14.5,15,15,14.5,13.5,12,10.5,9.5,15,16.5,16,17,16,15,14.5,13
2021/8/17,2.5,14,15,14.5,14,13.5,12,11,9.5,14.5,16,15.5,16.5,16,15,14.5,13
2021/8/17,3,14,14.5,14.5,14,13.5,12,11,9.5,14.5,16,15.5,16.5,16,15,14.5,13
2021/8/17,3.5,13.5,14.5,14,14,13.5,12.5,11,9.5,14,15.5,15,16.5,16,15,14.5,13
2021/8/17,4,13.5,14,14,14,13.5,12.5,11,9.5,14,15.5,15,16,16,15,14.5,13
2021/8/17,4.5,13.5,14,14,13.5,13.5,12.5,11,10,14,15,14.5,16,16,15,14.5,13
2021/8/17,5,13,13.5,13.5,13.5,13,12,11,10,13.5,15,14.5,16,16,15,14.5,13
2021/8/17,5.5,12.5,13.5,13.5,13.5,13,12.5,11,10,13,14.5,14,15.5,15.5,15,14.5,13
2021/8/17,6,12.5,13,13.5,13.5,13,12,11,10,12.5,14.5,13.5,15.5,15.5,14.5,14.5,13
2021/8/17,6.5,12,13,13,13,13,12,11,10,12,14,13.5,15.5,15.5,14.5,14.5,13
2021/8/17,7,11.5,12.5,13,13,13,12,11,10,12,14,13,15,15.5,14.5,14.5,13
2021/8/17,7.5,11.5,12.5,12.5,13,13,12,11,10,12,13.5,13,15,15.5,14.5,14.5,13
2021/8/17,8,11.5,12.5,12.5,13,13,12,11,10,11.5,13.5,12.5,15,15,14.5,14.5,13
2021/8/17,8.5,11,12,12.5,13,13,12,11,10,11.5,13.5,12.5,14.5,15,14.5,14.5,13.5
2021/8/17,9,11,12,12,12.5,12.5,12,11,10,11.5,13,12.5,14.5,15,14.5,14.5,13.5
2021/8/17,9.5,11.5,12,12,12.5,12.5,12,11,10,12,13,12.5,14.5,15,14.5,14.5,13.5
2021/8/17,10,11.5,12,12,12.5,12.5,12,11,10,12.5,13,12.5,14.5,15,14.5,14.5,13
2021/8/17,10.5,12,12,12,12.5,12.5,12,11,10,12.5,13,12.5,14,14.5,14.5,14.5,13.5
2021/8/17,11,12.5,12.5,12,12,12.5,12,11,10,13,13,13,14,14.5,14,14.5,13.5
2021/8/17,11.5,12.5,12.5,12,12,12.5,12,11,10,13,13,13,14,14.5,14,14.5,13.5
2021/8/17,12,12.5,12.5,12,12,12.5,12,11,10,13,13,13,14,14.5,14,14.5,13
2021/8/17,12.5,12.5,12.5,12,12,12,12,11,10,13,13,13,14,14.5,14,14,13
2021/8/17,13,12.5,12.5,12,12,12,12,11,10,13,13,13,14,14.5,14,14,13
2021/8/17,13.5,12.5,12.5,12,12,12,11.5,11,10,13,13,13,14,14.5,14,14,13
2021/8/17,14,13,13,12,12,12,11.5,11,10,13.5,13.5,13,14,14.5,14,14,13
2021/8/17,14.5,13,13,12,12,12,11.5,11,10,13.5,13.5,13,14,14,14,14,13
2021/8/17,15,13,13,12,12,12,11.5,11,10,14,13.5,13.5,14,14,14,14,13
2021/8/17,15.5,13.5,13.5,12.5,12,12,11.5,11,10,14.5,13.5,13.5,14,14,13.5,14,13
2021/8/17,16,14.5,13.5,12.5,12,12,11.5,11,10,15.5,14,14,14,14,13.5,14,13
2021/8/17,16.5,15,14,12.5,12,12,11.5,11,10,15.5,14,14.5,14,14,13.5,14,13
2021/8/17,17,15,14.5,13,12,12,11.5,11,10,15.5,14.5,14.5,14,14,13.5,14,13
2021/8/17,17.5,15,14.5,13,12,12,11.5,10.5,10,15.5,14.5,15,14,14,13.5,14,13
2021/8/17,18,15,14.5,13,12,12,11.5,10.5,10,15.5,14.5,15,14,14,13.5,14,13
2021/8/17,18.5,14.5,14.5,13,12,12,11.5,10.5,10,15,14.5,14.5,14.5,14,13.5,14,13
2021/8/17,19,14,14.5,13,12,12,11.5,10.5,10,14.5,14.5,14.5,14.5,14,13.5,14,13
2021/8/17,19.5,14,14,13,12.5,12,11.5,10.5,10,13.5,14.5,14.5,14.5,14,13.5,14,13
2021/8/17,20,13.5,13.5,13,12.5,12,11.5,10.5,10,13,14,14,14.5,14,13.5,14,13
2021/8/17,20.5,13,13.5,13,12.5,12,11.5,10.5,10,13,14,13.5,14.5,14,13.5,14,13
2021/8/17,21,12.5,13,13,12.5,12,11.5,10.5,10,12.5,13.5,13.5,14.5,14,13.5,14,13
2021/8/17,21.5,12,13,12.5,12,12,11.5,10.5,10,12,13.5,13,14,14,13.5,13.5,13
2021/8/17,22,12,12.5,12.5,12,12,11.5,10.5,10,12,13.5,13,14,14,13.5,14,13
2021/8/17,22.5,12,12.5,12.5,12,12,11.5,10.5,10,11.5,13,12.5,14,14,13.5,13.5,13
2021/8/17,23,11.5,12.5,12,12,12,11.5,10.5,10,11.5,13,12.5,14,14,13.5,13.5,13
2021/8/17,23.5,11.5,12,12,12,12,11.5,10.5,10,11.5,12.5,12,14,14,13.5,13.5,13
2021/8/18,0,11,12,12,12,12,11.5,10.5,10,11,12.5,12,13.5,14,13.5,13.5,13
2021/8/18,0.5,11,12,12,12,12,11.5,10.5,10,11,12.5,12,13.5,14,13.5,13.5,13
2021/8/18,1,11,11.5,11.5,12,12,11.5,10.5,10,11,12.5,11.5,13.5,14,13.5,13.5,13
2021/8/18,1.5,11,11.5,11.5,11.5,12,11.5,10.5,10,11,12,11.5,13.5,14,13.5,13.5,13
2021/8/18,2,10.5,11.5,11.5,11.5,12,11.5,10.5,10,10.5,12,11.5,13,14,13.5,13.5,13
2021/8/18,2.5,10.5,11.5,11.5,11.5,11.5,11.5,10.5,10,10.5,12,11.5,13,13.5,13.5,13.5,13
2021/8/18,3,10.5,11,11,11.5,11.5,11.5,10.5,10,10.5,12,11,13,13.5,13.5,13.5,13
2021/8/18,3.5,10.5,11,11,11.5,11.5,11.5,10.5,10,10.5,11.5,11,13,13.5,13,13.5,13
2021/8/18,4,10.5,11,11,11.5,11.5,11.5,10.5,10,10.5,11.5,11,13,13.5,13,13.5,13
2021/8/18,4.5,10.5,11,11,11.5,11.5,11.5,10.5,10,10.5,11.5,11,13,13.5,13,13.5,13
2021/8/18,5,10.5,11,11,11,11.5,11.5,10.5,10,10,11.5,11,12.5,13.5,13,13.5,13
2021/8/18,5.5,10,11,11,11,11.5,11.5,10.5,10,10,11.5,11,12.5,13.5,13,13.5,13
2021/8/18,6,10,10.5,11,11,11.5,11.5,10.5,10,10,11.5,10.5,12.5,13.5,13,13.5,13
2021/8/18,6.5,10,10.5,10.5,11,11.5,11,10.5,10,10,11,10.5,12.5,13,13,13.5,13
2021/8/18,7,10,10.5,10.5,11,11.5,11,10.5,10,10,11,10.5,12.5,13,13,13.5,13
2021/8/18,7.5,10,10.5,10.5,11,11.5,11,10.5,10,9.5,11,10.5,12.5,13,13,13.5,13
2021/8/18,8,10,10.5,10.5,11,11,11,10.5,10,10,11,10.5,12,13,13,13.5,13
2021/8/18,8.5,10,10.5,10.5,11,11,11,10.5,10,10,11,10.5,12,13,13,13.5,12.5
2021/8/18,9,10,10.5,10.5,10.5,11,11,10.5,10,10,11,10.5,12,13,12.5,13,12.5
2021/8/18,9.5,10,10.5,10.5,10.5,11,11,10.5,10,10,11,10.5,12,13,12.5,13,12.5
2021/8/18,10,10,10.5,10.5,10.5,11,11,10.5,10,10.5,11,10.5,12,13,12.5,13,12.5
2021/8/18,10.5,10.5,10.5,10.5,10.5,11,11,10.5,10,10.5,11,10.5,12,12.5,12.5,13,12.5
2021/8/18,11,10.5,10.5,10.5,10.5,11,11,10.5,10,10.5,11,10.5,12,12.5,12.5,13,12.5
2021/8/18,11.5,10.5,11,10.5,10.5,11,11,10.5,10,10.5,11,10.5,12,12.5,12.5,13,12.5
2021/8/18,12,10.5,11,10.5,10.5,11,11,10.5,10,10.5,11,11,12,12.5,12.5,13,12.5
2021/8/18,12.5,10.5,11,10.5,10.5,11,11,10.5,10,10.5,11,10.5,12,12.5,12.5,13,12.5
2021/8/18,13,10.5,11,10.5,10.5,11,11,10.5,9.5,11,11,11,12,12.5,12.5,13,12.5
2021/8/18,13.5,11,11,10.5,10.5,11,11,10.5,9.5,11,11,11,12,12.5,12.5,13,12.5
2021/8/18,14,11,11,10.5,10.5,11,11,10.5,9.5,11,11,11,12,12.5,12.5,13,12.5
2021/8/18,14.5,11.5,11,10.5,10.5,11,10.5,10,9.5,12,11,11,12,12.5,12.5,13,12.5
2021/8/18,15,12,11.5,10.5,10.5,11,10.5,10,9.5,12.5,11.5,11.5,12,12.5,12.5,13,12.5
2021/8/18,15.5,12.5,12,11,10.5,11,10.5,10,9.5,13,11.5,12,12,12.5,12.5,13,12.5
2021/8/18,16,12.5,12,11,10.5,10.5,10.5,10,9.5,13,12,12,12,12.5,12,13,12.5
2021/8/18,16.5,13,12.5,11,10.5,10.5,10.5,10,9.5,13,12,12.5,12,12.5,12,13,12.5
2021/8/18,17,13,12.5,11,10.5,10.5,10.5,10,9.5,13,12,12.5,12,12.5,12,12.5,12.5
2021/8/18,17.5,12.5,12.5,11.5,10.5,10.5,10.5,10,9.5,13,12.5,12.5,12,12.5,12,12.5,12.5
2021/8/18,18,16.5,16.5,16,15.5,15.5,16,15.5,15.5,16,16.5,16,16.5,16,16.5,16.5,16.5
2021/8/18,18.5,23,20.5,20,21.5,20,21.5,20,18.5,18.5,19,18,19,18,17.5,17.5,17
2021/8/18,19,21,21,20,20.5,20.5,20.5,20,19.5,19,19.5,18.5,19.5,18.5,18,18,17
2021/8/18,19.5,18.5,18.5,18,18,18.5,18.5,18.5,18.5,18,18,17.5,18,18,18,18,17.5
2021/8/18,20,23.5,23.5,23,23,23,23.5,22.5,22,23,23.5,23,24,23.5,23.5,24,23.5
2021/8/18,20.5,24,24.5,24,23.5,24,24,24,23.5,23.5,24,23.5,24.5,24,24,24.5,24
2021/8/18,21,25,25,24.5,24.5,24.5,25,24.5,24,24,24.5,24,25,24.5,24.5,25,24
